id,number,norm_number,title_fr,stored_date,stored_year,expected_year,problem,auto_fixable
3656,2.79.62,2-79-62,Décret n° 2.79.62 instituant deux indemnités pour travaux spéciaux et qualificat,1967-03-09,1967,1979,date 1967 ≠ année dans numéro (1979),False
3658,2.77.92,2-77-92,Décret n° 2.77.92 portant création et organisation d'un centre de formation des ,1967-03-09,1967,1977,date 1967 ≠ année dans numéro (1977),False
3659,2.91.406,2-91-406,"Décret royal relatif au statut des externes, internes et moniteurs du Centre hos",1967-03-02,1967,1991,date 1967 ≠ année dans numéro (1991),False
3660,2.79.275,2-79-275,Décret n° 2.79.275 fixant le régime des indemnités allouées aux chargés du perfe,1967-03-02,1967,1979,date 1967 ≠ année dans numéro (1979),False
3664,2.77.775,2-77-775,Décret n° 2.77.775 portant intégration dans les cadres du ministère des Travaux ,1966-12-30,1966,1977,date 1966 ≠ année dans numéro (1977),False
3665,2.77.5,2-77-5,Décret n° 2.77.5 fixant les contingents des Wissams Al Arch et Al Ridha décernés,1966-12-14,1966,1977,date 1966 ≠ année dans numéro (1977),False
3666,2.74.084,2-74-084,Décret n°2.74.084 instituant une prime spéciale au profit de certains membres du,1966-10-12,1966,1974,date 1966 ≠ année dans numéro (1974),False
3667,2.77.502,2-77-502,Décret n° 2.77.502 portant création et organisation du centre de formation des t,1966-03-18,1966,1977,date 1966 ≠ année dans numéro (1977),False
3669,1.72.454,1-72-454,Dahir portant loi n° 1.72.454 étendant aux parcelles agricoles ou à vocation agr,1966-01-01,1966,1972,date 1966 ≠ année dans numéro (1972),False
3670,2.73.222,2-73-222,Décret n° 2.73.222 portant émission d'une série de timbres-poste spéciaux avec s,1965-12-11,1965,1973,date 1965 ≠ année dans numéro (1973),False
3671,2.73.199,2-73-199,Décret n° 2.73.199 portant émission d'une série de timbres-poste spéciaux,1965-12-11,1965,1973,date 1965 ≠ année dans numéro (1973),False
3672,2.72.286,2-72-286,Décret n° 2.72.286 relatif à l'émission d'une série spéciale de timbres-poste av,1965-12-11,1965,1972,date 1965 ≠ année dans numéro (1972),False
3673,2.73.221,2-73-221,Décret n° 2.73.221 relatif à l'émission d'un timbre-poste spécial,1965-12-11,1965,1973,date 1965 ≠ année dans numéro (1973),False
3674,2.74.500,2-74-500,Décret n° 2.74.500 portant émission d'une série de timbres-poste valant acquitte,1965-12-11,1965,1974,date 1965 ≠ année dans numéro (1974),False
3675,2.57.1480,2-57-1480,Décret royal relatif aux enseignants d'éducation physique et sportive relevant d,1965-11-27,1965,1957,date 1965 ≠ année dans numéro (1957),False
3678,2.77.101,2-77-101,Décret royal instituant une indemnité horaire spéciale pour le travail de nuit e,1965-09-27,1965,1977,date 1965 ≠ année dans numéro (1977),False
3680,2.69.115,2-69-115,Décret n° 2.69.115 fixant les conditions d'émission des bons à court terme,1965-03-20,1965,1969,date 1965 ≠ année dans numéro (1969),False
3688,2.75.295,2-75-295,Décret n°2.75.295 portant création de bureaux de conservation foncière à Béni Me,1964-07-31,1964,1975,date 1964 ≠ année dans numéro (1975),False
3689,1.57.187,1-57-187,Décret n° 1.57.187 portant application de certaines dispositions du dahir n° 1.5,1963-11-12,1963,1957,date 1963 ≠ année dans numéro (1957),False
3690,2.83.28,2-83-28,Décret n° 2.83.28 accordant la garantie de l'État aux emprunts émis par l'Office,1963-08-05,1963,1983,date 1963 ≠ année dans numéro (1983),False
3692,2.79.243,2-79-243,"Décret n° 2.79.243 fixant les conditions d'intégration des chefs de service, sec",1963-07-08,1963,1979,date 1963 ≠ année dans numéro (1979),False
3803,2.75.191,2-75-191,Décret n° 2.75.191 relatif à l'organisation des droits de la taxe professionnell,1961-01-01,1961,1975,date 1961 ≠ année dans numéro (1975),False
